group1,group2,p_value,reject,test_used,effect_type,effect_value,effect_interpretation
adasyn + nearmiss,copulagan + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.144,negligible
adasyn + nearmiss,copulagan + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0011,negligible
adasyn + nearmiss,adasyn + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0041,negligible
adasyn + nearmiss,adasyn + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0301,negligible
adasyn + nearmiss,adasyn + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.083,negligible
adasyn + instancehardness,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0732,negligible
adasyn + nearmiss,copulagan + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0247,negligible
adasyn + instancehardness,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.089,negligible
adasyn + instancehardness,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1252,negligible
adasyn + instancehardness,tvae + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2087,small
adasyn + instancehardness,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0611,negligible
adasyn + instancehardness,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0072,negligible
adasyn + instancehardness,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0313,negligible
adasyn + instancehardness,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0277,negligible
adasyn + instancehardness,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0032,negligible
adasyn + instancehardness,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0821,negligible
adasyn + instancehardness,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1551,small
adasyn + instancehardness,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0611,negligible
adasyn + instancehardness,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.08,negligible
adasyn + nearmiss,ctgan + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0434,negligible
adasyn + nearmiss,ctgan + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1344,negligible
adasyn + nearmiss,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0651,negligible
adasyn + nearmiss,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1192,negligible
adasyn + nearmiss,random + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.03,negligible
adasyn + nearmiss,random + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.146,negligible
adasyn + nearmiss,random + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0481,negligible
adasyn + nearmiss,random + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0762,negligible
adasyn + nearmiss,gaussiancopula + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1754,small
adasyn + nearmiss,gaussiancopula + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0508,negligible
adasyn + nearmiss,gaussiancopula + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1588,small
adasyn + nearmiss,ctgan + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2196,small
adasyn + nearmiss,gaussiancopula + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0852,negligible
adasyn + nearmiss,fastml + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.136,negligible
adasyn + nearmiss,fastml + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0961,negligible
adasyn + nearmiss,fastml + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1425,negligible
adasyn + nearmiss,fastml + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1874,small
adasyn + nearmiss,fastml + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1004,negligible
adasyn + nearmiss,ctgan + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0486,negligible
adasyn + nearmiss,ctgan + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0664,negligible
adasyn + nearmiss,ctgan + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0083,negligible
adasyn + nearmiss,ctgan + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0362,negligible
adasyn + nearmiss,gaussiancopula + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0743,negligible
adasyn + instancehardness,random + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1523,small
adasyn + instancehardness,random + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1013,negligible
adasyn + instancehardness,random + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1154,negligible
adasyn + instancehardness,copulagan + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2752,small
adasyn + instancehardness,copulagan + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2464,small
adasyn + instancehardness,adasyn + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2125,small
adasyn + instancehardness,adasyn + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2598,small
adasyn + instancehardness,adasyn + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2149,small
adasyn + instancehardness,adasyn + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2079,small
adasyn + editednn,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.216,small
adasyn + editednn,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1771,small
adasyn + editednn,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1758,small
adasyn + instancehardness,copulagan + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0455,negligible
adasyn + editednn,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0238,negligible
adasyn + editednn,tvae + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1791,small
adasyn + editednn,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1752,small
adasyn + editednn,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0509,negligible
adasyn + editednn,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1608,small
adasyn + editednn,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1467,negligible
adasyn + editednn,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1389,negligible
adasyn + editednn,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0281,negligible
adasyn + editednn,smote + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0786,negligible
adasyn + editednn,smote + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.102,negligible
adasyn + editednn,tvae + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0647,negligible
adasyn + instancehardness,copulagan + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0269,negligible
adasyn + instancehardness,copulagan + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2106,small
adasyn + instancehardness,copulagan + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2427,small
adasyn + instancehardness,random + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.08,negligible
adasyn + instancehardness,random + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1692,small
adasyn + instancehardness,random + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1266,negligible
adasyn + instancehardness,random + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1526,small
adasyn + instancehardness,gaussiancopula + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0538,negligible
adasyn + instancehardness,gaussiancopula + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1487,small
adasyn + instancehardness,gaussiancopula + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0473,negligible
adasyn + instancehardness,gaussiancopula + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1445,negligible
adasyn + instancehardness,gaussiancopula + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0892,negligible
adasyn + instancehardness,gaussiancopula + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1592,small
adasyn + instancehardness,fastml + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0989,negligible
adasyn + instancehardness,fastml + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1459,negligible
adasyn + instancehardness,fastml + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0314,negligible
adasyn + instancehardness,fastml + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1091,negligible
adasyn + instancehardness,fastml + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0073,negligible
adasyn + instancehardness,fastml + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1799,small
adasyn + instancehardness,fastml + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1328,negligible
adasyn + instancehardness,ctgan + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1759,small
adasyn + instancehardness,ctgan + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2235,small
adasyn + instancehardness,ctgan + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0427,negligible
adasyn + instancehardness,ctgan + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0429,negligible
adasyn + nearmiss,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1548,small
copulagan + editednn,ctgan + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0959,negligible
copulagan + editednn,ctgan + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2232,small
copulagan + editednn,ctgan + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1519,small
ctgan + instancehardness,ctgan + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1275,negligible
ctgan + instancehardness,ctgan + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1667,small
ctgan + editednn,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0457,negligible
ctgan + editednn,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0545,negligible
ctgan + editednn,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0615,negligible
ctgan + editednn,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0541,negligible
ctgan + editednn,tvae + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1637,small
ctgan + editednn,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0364,negligible
ctgan + editednn,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0569,negligible
ctgan + instancehardness,ctgan + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0852,negligible
ctgan + editednn,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0427,negligible
ctgan + editednn,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0097,negligible
ctgan + editednn,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.037,negligible
ctgan + editednn,smote + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2285,small
ctgan + editednn,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1046,negligible
ctgan + editednn,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0513,negligible
ctgan + editednn,random + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1325,negligible
tvae + onesidedselection,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0369,negligible
ctgan + editednn,random + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1175,negligible
ctgan + editednn,random + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0188,negligible
ctgan + editednn,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0272,negligible
ctgan + editednn,random + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1497,small
ctgan + instancehardness,fastml + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0702,negligible
ctgan + instancehardness,fastml + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0427,negligible
ctgan + instancehardness,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0346,negligible
ctgan + instancehardness,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0691,negligible
ctgan + instancehardness,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0936,negligible
ctgan + instancehardness,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0891,negligible
ctgan + instancehardness,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0184,negligible
ctgan + instancehardness,random + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.101,negligible
ctgan + instancehardness,random + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.025,negligible
ctgan + instancehardness,random + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0807,negligible
ctgan + instancehardness,random + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1253,negligible
ctgan + instancehardness,fastml + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0239,negligible
ctgan + instancehardness,random + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1381,negligible
ctgan + instancehardness,gaussiancopula + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0307,negligible
ctgan + instancehardness,gaussiancopula + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0757,negligible
ctgan + instancehardness,gaussiancopula + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0477,negligible
ctgan + instancehardness,gaussiancopula + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0785,negligible
ctgan + instancehardness,gaussiancopula + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1243,negligible
ctgan + instancehardness,gaussiancopula + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0923,negligible
ctgan + instancehardness,fastml + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0274,negligible
ctgan + instancehardness,fastml + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0725,negligible
ctgan + instancehardness,fastml + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0719,negligible
ctgan + instancehardness,random + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0851,negligible
ctgan + instancehardness,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.016,negligible
ctgan + editednn,random + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0357,negligible
ctgan + editednn,gaussiancopula + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0299,negligible
ctgan + condensednn,gaussiancopula + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1026,negligible
ctgan + condensednn,fastml + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0306,negligible
ctgan + condensednn,fastml + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0996,negligible
ctgan + clustercentroid,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1798,small
ctgan + clustercentroid,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0128,negligible
ctgan + clustercentroid,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.165,small
ctgan + clustercentroid,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1623,small
ctgan + clustercentroid,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1715,small
ctgan + clustercentroid,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1761,small
ctgan + condensednn,gaussiancopula + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0521,negligible
ctgan + clustercentroid,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0954,negligible
ctgan + clustercentroid,random + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0601,negligible
ctgan + clustercentroid,random + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1627,small
ctgan + clustercentroid,random + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0809,negligible
ctgan + clustercentroid,random + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0952,negligible
ctgan + clustercentroid,gaussiancopula + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0717,negligible
ctgan + clustercentroid,gaussiancopula + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0934,negligible
ctgan + clustercentroid,gaussiancopula + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0807,negligible
ctgan + clustercentroid,fastml + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1405,negligible
ctgan + clustercentroid,fastml + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0906,negligible
ctgan + clustercentroid,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1554,small
ctgan + editednn,random + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1068,negligible
ctgan + condensednn,gaussiancopula + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2234,small
ctgan + condensednn,random + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0364,negligible
ctgan + editednn,gaussiancopula + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1399,negligible
ctgan + editednn,gaussiancopula + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0425,negligible
ctgan + editednn,gaussiancopula + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1017,negligible
ctgan + editednn,gaussiancopula + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0292,negligible
ctgan + editednn,gaussiancopula + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1166,negligible
ctgan + editednn,fastml + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0794,negligible
ctgan + editednn,fastml + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1043,negligible
ctgan + editednn,fastml + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.016,negligible
ctgan + editednn,fastml + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0593,negligible
ctgan + condensednn,random + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1681,small
ctgan + editednn,fastml + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.006,negligible
ctgan + editednn,fastml + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.095,negligible
ctgan + editednn,ctgan + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1802,small
ctgan + editednn,ctgan + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.221,small
ctgan + editednn,ctgan + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0736,negligible
ctgan + condensednn,tvae + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0247,negligible
ctgan + condensednn,tvae + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0249,negligible
ctgan + condensednn,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1934,small
ctgan + condensednn,smote + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0497,negligible
ctgan + condensednn,smote + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0425,negligible
ctgan + editednn,fastml + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1874,small
ctgan + instancehardness,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0972,negligible
ctgan + instancehardness,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0007,negligible
ctgan + instancehardness,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1048,negligible
ctgan + tomeklinks,fastml + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0811,negligible
ctgan + tomeklinks,fastml + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0083,negligible
ctgan + tomeklinks,fastml + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1732,small
ctgan + tomeklinks,fastml + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0912,negligible
ctgan + tomeklinks,fastml + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.12,negligible
ctgan + tomeklinks,fastml + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0373,negligible
ctgan + random,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0317,negligible
ctgan + random,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1316,negligible
ctgan + random,random + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1006,negligible
ctgan + tomeklinks,gaussiancopula + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0144,negligible
ctgan + random,random + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0961,negligible
ctgan + random,gaussiancopula + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1167,negligible
ctgan + random,gaussiancopula + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1647,small
ctgan + random,gaussiancopula + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1668,small
ctgan + random,fastml + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2068,small
ctgan + random,fastml + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1563,small
ctgan + random,fastml + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.189,small
ctgan + random,ctgan + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1199,negligible
ctgan + onesidedselection,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1185,negligible
ctgan + onesidedselection,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0566,negligible
ctgan + random,random + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1617,small
ctgan + onesidedselection,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1563,small
ctgan + tomeklinks,gaussiancopula + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0017,negligible
ctgan + tomeklinks,gaussiancopula + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0378,negligible
fastml + clustercentroid,fastml + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.181,small
fastml + clustercentroid,fastml + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0233,negligible
fastml + clustercentroid,fastml + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0387,negligible
ctgan + tomeklinks,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1003,negligible
ctgan + tomeklinks,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.101,negligible
ctgan + tomeklinks,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1109,negligible
ctgan + tomeklinks,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0969,negligible
ctgan + tomeklinks,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0967,negligible
ctgan + tomeklinks,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0937,negligible
ctgan + tomeklinks,gaussiancopula + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1312,negligible
ctgan + tomeklinks,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1807,small
ctgan + tomeklinks,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.201,small
ctgan + tomeklinks,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.001,negligible
ctgan + tomeklinks,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0656,negligible
ctgan + tomeklinks,random + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0162,negligible
ctgan + tomeklinks,random + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0587,negligible
ctgan + tomeklinks,random + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0033,negligible
ctgan + tomeklinks,random + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2163,small
ctgan + tomeklinks,random + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0063,negligible
ctgan + tomeklinks,gaussiancopula + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1063,negligible
ctgan + tomeklinks,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1706,small
