group1,group2,p_value,reject,test_used,effect_type,effect_value,effect_interpretation
random + condensednn,tvae + tomeklinks,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.7072,large
adasyn + condensednn,random + tomeklinks,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.8584,large
random + condensednn,random + random,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.7256,large
gaussiancopula + random,tvae + onesidedselection,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.4528,medium
gaussiancopula + tomeklinks,random + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.7305,large
gaussiancopula + tomeklinks,random + editednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2881,small
gaussiancopula + tomeklinks,random + onesidedselection,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.3854,medium
gaussiancopula + tomeklinks,smote + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.7049,large
gaussiancopula + tomeklinks,tvae + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.7901,large
gaussiancopula + tomeklinks,tvae + editednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.3434,medium
adasyn + editednn,copulagan + editednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.7421,large
gaussiancopula + tomeklinks,tvae + onesidedselection,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.4468,medium
random + clustercentroid,random + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.6778,large
random + clustercentroid,smote + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.6622,large
random + clustercentroid,tvae + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.7486,large
adasyn + condensednn,tvae + tomeklinks,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.8347,large
adasyn + condensednn,tvae + random,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.856,large
random + clustercentroid,tvae + onesidedselection,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.3735,medium
random + condensednn,random + editednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3875,medium
adasyn + condensednn,tvae + clustercentroid,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.8431,large
adasyn + condensednn,smote + tomeklinks,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.9067,large
adasyn + condensednn,smote + random,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.9253,large
random + condensednn,random + instancehardness,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6835,large
random + condensednn,random + nearmiss,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.7096,large
random + condensednn,random + onesidedselection,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4119,medium
adasyn + condensednn,smote + editednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6873,large
fastml + tomeklinks,gaussiancopula + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.705,large
adasyn + editednn,ctgan + editednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.8214,large
random + editednn,random + tomeklinks,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2966,small
random + editednn,tvae + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.4528,medium
smote + condensednn,tvae + random,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6927,large
smote + condensednn,tvae + tomeklinks,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6669,large
smote + editednn,tvae + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.6222,large
smote + onesidedselection,tvae + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.4161,medium
smote + random,tvae + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.8384,large
smote + random,tvae + editednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.4987,large
smote + random,tvae + onesidedselection,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.5718,large
smote + tomeklinks,tvae + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.8431,large
smote + tomeklinks,tvae + editednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.5279,large
smote + tomeklinks,tvae + onesidedselection,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.5885,large
adasyn + clustercentroid,ctgan + editednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.9143,large
tvae + clustercentroid,tvae + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.758,large
tvae + clustercentroid,tvae + onesidedselection,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.3851,medium
tvae + condensednn,tvae + editednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3938,medium
tvae + condensednn,tvae + instancehardness,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.7774,large
tvae + condensednn,tvae + nearmiss,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.7563,large
adasyn + clustercentroid,copulagan + editednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.9033,large
adasyn + clustercentroid,copulagan + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.8835,large
tvae + condensednn,tvae + onesidedselection,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4344,medium
tvae + condensednn,tvae + random,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.7717,large
tvae + condensednn,tvae + tomeklinks,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.7707,large
tvae + editednn,tvae + tomeklinks,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3502,medium
tvae + onesidedselection,tvae + random,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4175,medium
smote + condensednn,tvae + clustercentroid,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6803,large
random + editednn,smote + tomeklinks,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5064,large
smote + condensednn,smote + tomeklinks,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.7778,large
smote + clustercentroid,tvae + onesidedselection,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.5499,large
adasyn + condensednn,adasyn + tomeklinks,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.86,large
adasyn + condensednn,adasyn + random,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.8857,large
random + instancehardness,tvae + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.791,large
random + nearmiss,smote + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.7053,large
random + nearmiss,tvae + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.7757,large
random + onesidedselection,random + random,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3711,medium
random + onesidedselection,random + tomeklinks,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3918,medium
adasyn + clustercentroid,tvae + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.7546,large
random + onesidedselection,smote + random,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5119,large
random + onesidedselection,smote + tomeklinks,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5398,large
random + onesidedselection,tvae + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.489,large
random + onesidedselection,tvae + random,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3537,medium
random + onesidedselection,tvae + tomeklinks,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.37,medium
random + random,smote + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.72,large
random + random,tvae + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.7868,large
random + random,tvae + editednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.3182,small
random + random,tvae + onesidedselection,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.4344,medium
random + tomeklinks,smote + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.7005,large
random + tomeklinks,tvae + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.7927,large
random + tomeklinks,tvae + editednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.3474,medium
random + tomeklinks,tvae + onesidedselection,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.4479,medium
smote + clustercentroid,smote + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.7686,large
smote + clustercentroid,tvae + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.8263,large
smote + condensednn,smote + random,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.7911,large
gaussiancopula + random,tvae + editednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.3426,medium
adasyn + condensednn,smote + clustercentroid,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.9082,large
gaussiancopula + condensednn,random + random,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.7054,large
fastml + tomeklinks,smote + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.6835,large
gaussiancopula + nearmiss,random + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.7012,large
gaussiancopula + nearmiss,smote + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.6924,large
gaussiancopula + nearmiss,tvae + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.7591,large
gaussiancopula + onesidedselection,gaussiancopula + random,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3966,medium
gaussiancopula + onesidedselection,gaussiancopula + tomeklinks,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3877,medium
gaussiancopula + condensednn,gaussiancopula + nearmiss,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6815,large
gaussiancopula + condensednn,gaussiancopula + instancehardness,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6815,large
gaussiancopula + condensednn,tvae + tomeklinks,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6974,large
gaussiancopula + onesidedselection,random + random,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3747,medium
gaussiancopula + onesidedselection,random + tomeklinks,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3904,medium
gaussiancopula + onesidedselection,smote + random,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5272,large
gaussiancopula + onesidedselection,smote + tomeklinks,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5507,large
gaussiancopula + condensednn,gaussiancopula + tomeklinks,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.7149,large
gaussiancopula + onesidedselection,random + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.3773,medium
gaussiancopula + condensednn,gaussiancopula + editednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3841,medium
gaussiancopula + instancehardness,tvae + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.79,large
gaussiancopula + instancehardness,random + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.6879,large
gaussiancopula + editednn,random + tomeklinks,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3109,small
gaussiancopula + condensednn,gaussiancopula + random,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.7175,large
fastml + tomeklinks,tvae + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.7833,large
gaussiancopula + condensednn,random + editednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3867,medium
gaussiancopula + editednn,random + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.3881,medium
gaussiancopula + editednn,smote + random,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4897,large
gaussiancopula + condensednn,random + onesidedselection,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4142,medium
gaussiancopula + editednn,smote + tomeklinks,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5431,large
gaussiancopula + editednn,gaussiancopula + tomeklinks,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3032,small
gaussiancopula + condensednn,gaussiancopula + onesidedselection,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3905,medium
gaussiancopula + condensednn,random + instancehardness,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6821,large
gaussiancopula + condensednn,random + nearmiss,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6953,large
gaussiancopula + condensednn,tvae + clustercentroid,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6681,large
gaussiancopula + editednn,gaussiancopula + random,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2909,small
gaussiancopula + editednn,tvae + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.4527,medium
gaussiancopula + onesidedselection,tvae + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.4595,medium
gaussiancopula + condensednn,random + clustercentroid,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6613,large
gaussiancopula + condensednn,smote + clustercentroid,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.7739,large
gaussiancopula + condensednn,smote + tomeklinks,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.7978,large
gaussiancopula + clustercentroid,gaussiancopula + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.6634,large
gaussiancopula + condensednn,tvae + random,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6912,large
gaussiancopula + condensednn,smote + random,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.7926,large
gaussiancopula + random,tvae + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.7946,large
gaussiancopula + condensednn,smote + editednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5697,large
gaussiancopula + random,smote + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.7343,large
gaussiancopula + clustercentroid,smote + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.6678,large
gaussiancopula + condensednn,tvae + editednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.329,small
gaussiancopula + random,random + onesidedselection,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.3872,medium
gaussiancopula + clustercentroid,tvae + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.7544,large
gaussiancopula + condensednn,tvae + nearmiss,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6578,large
fastml + tomeklinks,random + onesidedselection,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.3735,medium
gaussiancopula + random,random + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.7329,large
fastml + tomeklinks,tvae + editednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.3333,medium
gaussiancopula + clustercentroid,random + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.6823,large
gaussiancopula + clustercentroid,tvae + onesidedselection,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.3768,medium
gaussiancopula + onesidedselection,tvae + tomeklinks,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3635,medium
fastml + tomeklinks,random + condensednn,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.7196,large
fastml + tomeklinks,gaussiancopula + onesidedselection,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.37,medium
gaussiancopula + onesidedselection,tvae + random,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3607,medium
gaussiancopula + condensednn,random + tomeklinks,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.7188,large
gaussiancopula + condensednn,tvae + instancehardness,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6726,large
fastml + tomeklinks,tvae + onesidedselection,0.0,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.4312,medium
copulagan + editednn,smote + instancehardness,0.0001,True,Kruskal-Wallis + Dunn,Cliff's delta,0.9873,large
gaussiancopula + editednn,random + random,0.0001,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2762,small
copulagan + onesidedselection,random + random,0.0001,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6294,large
copulagan + onesidedselection,fastml + tomeklinks,0.0001,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5753,large
random + nearmiss,tvae + onesidedselection,0.0001,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.4221,medium
copulagan + onesidedselection,fastml + random,0.0001,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6881,large
copulagan + random,ctgan + editednn,0.0001,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.8824,large
random + onesidedselection,smote + clustercentroid,0.0001,True,Kruskal-Wallis + Dunn,Cliff's delta,0.487,large
ctgan + condensednn,random + editednn,0.0001,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4942,large
random + instancehardness,smote + condensednn,0.0001,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.7436,large
fastml + onesidedselection,tvae + random,0.0001,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3409,medium
random + editednn,random + random,0.0001,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2669,small
fastml + editednn,tvae + tomeklinks,0.0001,True,Kruskal-Wallis + Dunn,Cliff's delta,0.308,small
random + editednn,smote + random,0.0001,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4764,large
copulagan + onesidedselection,smote + clustercentroid,0.0001,True,Kruskal-Wallis + Dunn,Cliff's delta,0.7481,large
adasyn + onesidedselection,smote + tomeklinks,0.0001,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6432,large
copulagan + onesidedselection,gaussiancopula + random,0.0001,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6733,large
gaussiancopula + random,random + editednn,0.0001,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2831,small
adasyn + clustercentroid,fastml + condensednn,0.0001,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.6737,large
fastml + tomeklinks,random + editednn,0.0001,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2818,small
ctgan + editednn,smote + instancehardness,0.0001,True,Kruskal-Wallis + Dunn,Cliff's delta,0.9683,large
ctgan + tomeklinks,smote + tomeklinks,0.0001,True,Kruskal-Wallis + Dunn,Cliff's delta,0.7011,large
copulagan + editednn,ctgan + random,0.0001,True,Kruskal-Wallis + Dunn,Cliff's delta,0.8661,large
adasyn + condensednn,tvae + instancehardness,0.0001,True,Kruskal-Wallis + Dunn,Cliff's delta,0.8732,large
adasyn + clustercentroid,gaussiancopula + condensednn,0.0001,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.6652,large
fastml + random,random + editednn,0.0001,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.288,small
gaussiancopula + onesidedselection,smote + clustercentroid,0.0001,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5011,large
adasyn + random,smote + condensednn,0.0001,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.7293,large
ctgan + onesidedselection,gaussiancopula + tomeklinks,0.0001,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6202,large
tvae + editednn,tvae + random,0.0001,True,Kruskal-Wallis + Dunn,Cliff's delta,0.328,small
ctgan + onesidedselection,random + tomeklinks,0.0001,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6242,large
ctgan + onesidedselection,smote + clustercentroid,0.0001,True,Kruskal-Wallis + Dunn,Cliff's delta,0.7286,large
smote + condensednn,smote + editednn,0.0001,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5354,large
adasyn + clustercentroid,random + condensednn,0.0001,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.6784,large
copulagan + onesidedselection,tvae + tomeklinks,0.0002,True,Kruskal-Wallis + Dunn,Cliff's delta,0.512,large
ctgan + onesidedselection,fastml + random,0.0002,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6827,large
fastml + onesidedselection,smote + clustercentroid,0.0002,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4883,large
copulagan + editednn,copulagan + random,0.0002,True,Kruskal-Wallis + Dunn,Cliff's delta,0.8563,large
ctgan + onesidedselection,gaussiancopula + random,0.0002,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6755,large
copulagan + condensednn,fastml + onesidedselection,0.0002,True,Kruskal-Wallis + Dunn,Cliff's delta,0.567,large
smote + clustercentroid,tvae + editednn,0.0002,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.4932,large
gaussiancopula + instancehardness,smote + condensednn,0.0002,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.7595,large
gaussiancopula + nearmiss,tvae + onesidedselection,0.0002,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.4023,medium
adasyn + condensednn,tvae + nearmiss,0.0002,True,Kruskal-Wallis + Dunn,Cliff's delta,0.8173,large
fastml + instancehardness,smote + condensednn,0.0002,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.7375,large
ctgan + condensednn,gaussiancopula + editednn,0.0002,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4829,large
fastml + nearmiss,tvae + onesidedselection,0.0002,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.4038,medium
ctgan + tomeklinks,smote + random,0.0003,True,Kruskal-Wallis + Dunn,Cliff's delta,0.7714,large
ctgan + instancehardness,tvae + condensednn,0.0003,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.7813,large
